epoch,step,train_accuracy,train_auc_ovo,train_auc_ovr,train_f1,train_loss,train_pr_auc,val_accuracy,val_auc_ovo,val_auc_ovr,val_f1,val_loss,val_pr_auc
42,558,,,,,,,0.2432432472705841,0.776888906955719,0.7841007113456726,0.24338623881340027,1.5086792707443237,0.4329364001750946
42,558,0.5753424763679504,0.9172409772872925,0.9150822758674622,0.576660692691803,,0.6809982061386108,,,,,,
43,559,,,,,0.5586889982223511,,,,,,,
43,569,,,,,0.846238374710083,,,,,,,
43,571,,,,,,,0.29729729890823364,0.7617360949516296,0.7661141157150269,0.29042208194732666,1.5896823406219482,0.41194796562194824
43,571,0.6301369667053223,0.9179494976997375,0.9157696962356567,0.6337859034538269,,0.6734446287155151,,,,,,
44,579,,,,,0.8381789326667786,,,,,,,
44,584,,,,,,,0.3243243098258972,0.7744305729866028,0.7788692712783813,0.30731314420700073,1.4833917617797852,0.45929956436157227
44,584,0.6369863152503967,0.924148440361023,0.9213006496429443,0.6385209560394287,,0.7145919799804688,,,,,,
45,589,,,,,0.7101527452468872,,,,,,,
45,597,,,,,,,0.37837839126586914,0.7674166560173035,0.7705608606338501,0.37740036845207214,1.5698918104171753,0.4303261935710907
45,597,0.6712328791618347,0.9429590702056885,0.9413105249404907,0.6667889952659607,,0.7605246901512146,,,,,,
46,599,,,,,0.8429621458053589,,,,,,,
46,609,,,,,0.8896288871765137,,,,,,,
46,610,,,,,,,0.3513513505458832,0.7522916793823242,0.7557432651519775,0.33803418278694153,1.5953954458236694,0.41335660219192505
46,610,0.6301369667053223,0.9364161491394043,0.9336277842521667,0.633329451084137,,0.7152252197265625,,,,,,
47,619,,,,,0.8921235799789429,,,,,,,
47,623,,,,,,,0.37837839126586914,0.7775277495384216,0.7824238538742065,0.3754393756389618,1.4781438112258911,0.4592829942703247
47,623,0.6027397513389587,0.925679624080658,0.9238893389701843,0.6073341369628906,,0.7264366149902344,,,,,,
48,629,,,,,0.6887603998184204,,,,,,,
48,636,,,,,,,0.37837839126586914,0.7747222185134888,0.7765007615089417,0.3796129822731018,1.5207020044326782,0.4616561532020569
48,636,0.6849315166473389,0.9374373555183411,0.9358172416687012,0.6901214122772217,,0.7402971982955933,,,,,,
49,639,,,,,0.8045648336410522,,,,,,,
49,649,,,,,1.3353677988052368,,,,,,,
49,649,,,,,,,0.29729729890823364,0.753777801990509,0.7544047832489014,0.27880731225013733,1.5685445070266724,0.3989622890949249
49,649,0.7123287916183472,0.9396089315414429,0.9381814002990723,0.7151469588279724,,0.7651269435882568,,,,,,
